po_id,sku_id,supplier_id,po_date,promised_delivery_date,delivery_date,order_qty,unit_cost,shipping_mode,status,incoterm,currency,freight_cost,duty_cost
PO29544700,SKU7344804846,200271,2021-06-10,2021-06-24,2021-06-24,129,3.78,Sea,delivered,CIF,KRW,30.5,5.85
PO94373654,SKU7344804846,200271,2021-09-10,2021-09-24,2021-09-26,152,4.59,Sea,delivered,DAP,KRW,12.12,4.79
PO23799570,SKU7344804846,200271,2021-12-11,2021-12-25,2021-12-25,113,4.27,Sea,delivered,DAP,KRW,7.46,15.54
PO88088508,SKU7344804846,200271,2022-03-11,2022-03-25,2022-03-27,89,3.9,Sea,delivered,FOB,KRW,6.09,10.54
PO23914175,SKU7344804846,200271,2022-06-10,2022-06-24,2022-06-26,80,4.24,Sea,delivered,DAP,KRW,10.79,9.23
PO59785245,SKU7344804846,200271,2022-09-10,2022-09-24,2022-09-27,80,3.93,Sea,delivered,EXW,KRW,5.29,2.59
PO50373313,SKU9363753849,200099,2017-04-25,2017-05-09,2017-05-12,80,12.07,Sea,delivered,EXW,KRW,12.12,8.82
PO86953112,SKU9363753849,200099,2017-04-25,2017-05-09,2017-05-06,239,11.36,Sea,delivered,CIF,KRW,25.97,24.8
PO93682833,SKU9363753849,200099,2017-06-10,2017-06-24,2017-06-25,194,10.75,Sea,delivered,EXW,KRW,29.47,24.62
PO56622772,SKU9363753849,200099,2017-09-10,2017-09-24,2017-09-18,319,11.27,Sea,delivered,CIF,KRW,32.81,8.89
PO92266042,SKU9363753849,200099,2017-12-11,2017-12-25,2017-12-21,362,11.89,Sea,delivered,FOB,KRW,28.71,43.93
PO88735978,SKU9363753849,200099,2018-03-11,2018-03-25,2018-03-21,407,10.27,Sea,delivered,FOB,KRW,94.79,8.28
PO57564234,SKU9363753849,200099,2018-06-10,2018-06-24,2018-06-27,319,9.9,Sea,delivered,CIF,KRW,77.17,21.74
PO64429526,SKU9363753849,200099,2018-09-10,2018-09-24,2018-09-29,447,11.88,Sea,delivered,EXW,KRW,50.38,15.55
PO14425856,SKU9363753849,200099,2018-12-11,2018-12-25,2018-12-24,347,10.71,Sea,delivered,EXW,KRW,30.05,13.48
PO80914166,SKU9363753849,200099,2019-03-11,2019-03-25,2019-03-25,423,10.5,Sea,delivered,CIF,KRW,30.75,48.07
PO63300988,SKU9363753849,200099,2019-06-10,2019-06-24,2019-06-23,389,9.55,Sea,delivered,CIF,KRW,76.59,14.51
PO50288372,SKU9363753849,200099,2019-09-10,2019-09-24,2019-09-22,354,10.04,Sea,delivered,FOB,KRW,47.11,25.33
PO51414234,SKU9363753849,200099,2019-12-11,2019-12-25,2019-12-28,417,12.29,Sea,delivered,CIF,KRW,72.07,32.85
PO40556646,SKU9363753849,200099,2020-03-11,2020-03-25,2020-03-26,368,10.55,Sea,delivered,EXW,KRW,86.06,37.42
PO83352912,SKU9363753849,200099,2020-06-10,2020-06-24,2020-06-20,325,9.92,Sea,delivered,CIF,KRW,17.81,9.75
PO89815191,SKU9363753849,200099,2020-09-10,2020-09-24,2020-09-21,337,12.05,Sea,delivered,CIF,KRW,18.91,42.87
PO10805218,SKU9363753849,200099,2020-12-11,2020-12-25,2020-12-26,243,9.37,Sea,delivered,CIF,KRW,46.56,30.19
PO43371502,SKU9363753849,200099,2021-03-11,2021-03-25,2021-03-25,246,11.43,Sea,delivered,FOB,KRW,25.58,7.9
PO30144771,SKU9363753849,200099,2021-06-10,2021-06-24,2021-06-28,205,12.12,Sea,delivered,CIF,KRW,43.85,17.8
PO42822725,SKU9363753849,200099,2021-09-10,2021-09-24,2021-09-28,141,12.38,Sea,delivered,DAP,KRW,10.77,4.29
PO81851800,SKU9363753849,200099,2021-12-11,2021-12-25,2021-12-23,80,11.0,Sea,delivered,DAP,KRW,5.0,11.71
PO37088645,SKU9363753849,200099,2022-03-11,2022-03-25,2022-03-19,80,10.06,Sea,delivered,DAP,KRW,8.07,6.49
PO42144565,SKU9363753849,200099,2022-06-10,2022-06-24,2022-06-26,80,11.39,Sea,delivered,EXW,KRW,4.93,3.35
PO65783903,SKU9363753849,200099,2022-09-10,2022-09-24,2022-09-22,80,10.08,Sea,delivered,EXW,KRW,11.52,1.83
PO13004876,SKU6697464014,200485,2020-12-28,2021-01-18,2021-01-21,172,4.66,Sea,delivered,CIF,SEK,27.86,17.61
PO35199156,SKU6697464014,200485,2020-12-28,2021-01-18,2021-01-19,321,5.76,Sea,delivered,DAP,SEK,24.93,10.91
PO34426796,SKU6697464014,200485,2021-03-04,2021-03-25,2021-03-25,373,5.37,Sea,delivered,FOB,SEK,81.93,53.71
PO78805435,SKU6697464014,200485,2021-06-03,2021-06-24,2021-06-25,513,5.6,Sea,delivered,DAP,SEK,109.83,46.68
PO27746694,SKU6697464014,200485,2021-09-03,2021-09-24,2021-09-26,801,5.83,Sea,delivered,DAP,SEK,176.59,31.63
PO28620297,SKU6697464014,200485,2021-12-04,2021-12-25,2021-12-31,640,4.6,Sea,delivered,EXW,SEK,67.44,74.7
PO92587166,SKU6697464014,200485,2022-03-04,2022-03-25,2022-03-25,613,5.52,Sea,delivered,EXW,SEK,134.75,19.27
PO91621075,SKU6697464014,200485,2022-06-03,2022-06-24,2022-06-20,584,4.9,Sea,delivered,FOB,SEK,76.68,12.9
PO76166234,SKU6697464014,200485,2022-09-03,2022-09-24,2022-09-26,814,5.69,Sea,delivered,EXW,SEK,120.72,84.9
PO70099678,SKU1707364631,200090,2021-05-07,2021-05-21,2021-05-21,193,3.81,Sea,delivered,FOB,CNY,45.86,18.08
PO07701082,SKU1707364631,200090,2021-06-10,2021-06-24,2021-06-27,268,3.32,Sea,delivered,EXW,CNY,40.15,13.29
PO80414015,SKU1707364631,200090,2021-09-10,2021-09-24,2021-09-22,447,3.44,Sea,delivered,DAP,CNY,31.8,15.03
PO69890183,SKU1707364631,200090,2021-12-11,2021-12-25,2021-12-23,425,3.28,Sea,delivered,DAP,CNY,49.77,36.75
PO86035747,SKU1707364631,200090,2022-03-11,2022-03-25,2022-03-27,432,3.72,Sea,delivered,FOB,CNY,77.81,48.76
PO03897590,SKU1707364631,200090,2022-06-10,2022-06-24,2022-06-21,529,3.72,Sea,delivered,FOB,CNY,61.24,47.73
PO33501330,SKU1707364631,200090,2022-09-10,2022-09-24,2022-09-20,745,3.93,Sea,delivered,EXW,CNY,105.94,67.19
PO84539203,SKU3644753717,200991,2015-12-04,2015-12-25,2015-12-17,251,5.74,Air,delivered,EXW,USD,48.83,12.85
PO19097574,SKU3644753717,200991,2016-03-04,2016-03-25,2016-03-27,229,5.89,Air,delivered,FOB,USD,38.02,32.61
PO61872113,SKU3644753717,200991,2016-06-03,2016-06-24,2016-06-27,248,5.8,Air,delivered,FOB,USD,21.75,22.46
PO06638403,SKU3644753717,200991,2016-09-03,2016-09-24,2016-09-24,253,5.04,Air,delivered,DAP,USD,22.88,13.51
PO70514356,SKU3644753717,200991,2016-12-04,2016-12-25,2016-12-26,275,5.72,Air,delivered,DAP,USD,24.64,21.67
PO11741543,SKU3644753717,200991,2017-03-04,2017-03-25,2017-03-23,277,4.79,Air,delivered,FOB,USD,51.38,30.06
PO83643529,SKU3644753717,200991,2017-06-03,2017-06-24,2017-06-22,205,5.05,Air,delivered,DAP,USD,27.05,7.53
PO68905512,SKU3644753717,200991,2017-09-03,2017-09-24,2017-09-25,214,4.72,Air,delivered,CIF,USD,36.04,29.27
PO88132936,SKU3644753717,200991,2017-12-04,2017-12-25,2017-12-29,153,5.71,Air,delivered,EXW,USD,12.57,9.06
PO41343599,SKU3644753717,200991,2018-03-04,2018-03-25,2018-03-19,101,5.77,Air,delivered,DAP,USD,9.89,3.92
PO26692296,SKU3644753717,200991,2018-06-03,2018-06-24,2018-06-25,80,5.08,Air,delivered,CIF,USD,18.29,9.22
PO09339022,SKU3644753717,200991,2018-09-03,2018-09-24,2018-09-20,80,5.39,Air,delivered,FOB,USD,7.36,7.01
PO25492165,SKU3644753717,200991,2018-12-04,2018-12-25,2018-12-23,80,5.42,Air,delivered,DAP,USD,9.85,10.99
PO89599419,SKU3644753717,200991,2019-03-04,2019-03-25,2019-03-23,80,5.09,Air,delivered,FOB,USD,18.3,4.47
PO51232213,SKU3644753717,200991,2019-06-03,2019-06-24,2019-06-26,80,5.65,Air,delivered,EXW,USD,17.27,2.13
PO04854925,SKU3644753717,200991,2019-09-03,2019-09-24,2019-09-25,80,5.4,Air,delivered,FOB,USD,4.01,4.35
PO71778912,SKU3644753717,200991,2019-12-04,2019-12-25,2019-12-21,80,5.54,Air,delivered,CIF,USD,6.49,8.11
PO13277938,SKU0576803263,200139,2022-08-21,2022-09-11,2022-09-09,403,2.27,Air,delivered,FOB,EUR,71.86,24.27
PO22567513,SKU0576803263,200139,2022-09-03,2022-09-24,2022-09-22,451,2.33,Air,delivered,CIF,EUR,100.76,10.74
PO42860729,SKU7805936521,200899,2018-02-03,2018-02-21,2018-02-22,526,3.98,Sea,delivered,DAP,AUD,71.49,13.62
PO77603009,SKU7805936521,200899,2018-03-07,2018-03-25,2018-03-26,778,3.09,Sea,delivered,DAP,AUD,107.45,64.9
PO98433501,SKU7805936521,200899,2018-06-06,2018-06-24,2018-06-25,1022,3.76,Sea,delivered,CIF,AUD,100.39,92.23
PO42620148,SKU7805936521,200899,2018-09-06,2018-09-24,2018-09-24,1474,3.66,Sea,delivered,EXW,AUD,93.28,206.76
PO15273007,SKU7805936521,200899,2018-12-07,2018-12-25,2018-12-24,901,3.16,Sea,delivered,EXW,AUD,169.49,40.15
PO32178185,SKU7805936521,200899,2019-03-07,2019-03-25,2019-03-25,837,3.61,Sea,delivered,EXW,AUD,104.74,68.22
PO15502126,SKU7805936521,200899,2019-06-06,2019-06-24,2019-06-27,712,3.22,Sea,delivered,DAP,AUD,125.01,27.72
PO38457722,SKU7805936521,200899,2019-09-06,2019-09-24,2019-09-25,668,3.79,Sea,delivered,DAP,AUD,113.24,59.46
PO46588179,SKU7805936521,200899,2019-12-07,2019-12-25,2019-12-28,199,3.2,Sea,delivered,EXW,AUD,18.34,25.24
PO58305682,SKU7805936521,200899,2020-03-07,2020-03-25,2020-03-29,80,3.97,Sea,delivered,FOB,AUD,14.65,9.45
PO91796478,SKU7805936521,200899,2020-06-06,2020-06-24,2020-06-23,80,3.82,Sea,delivered,EXW,AUD,12.01,6.24
PO80567255,SKU7805936521,200899,2020-09-06,2020-09-24,2020-09-24,80,3.47,Sea,delivered,FOB,AUD,13.72,7.66
PO66488859,SKU7805936521,200899,2020-12-07,2020-12-25,2020-12-26,80,3.07,Sea,delivered,EXW,AUD,17.53,5.3
PO73404997,SKU7805936521,200899,2021-03-07,2021-03-25,2021-03-25,80,3.69,Sea,delivered,FOB,AUD,6.87,6.59
PO19026392,SKU7805936521,200899,2021-06-06,2021-06-24,2021-06-21,80,3.23,Sea,delivered,DAP,AUD,12.46,8.03
PO35450297,SKU7805936521,200899,2021-09-06,2021-09-24,2021-09-23,91,3.93,Sea,delivered,EXW,AUD,4.67,11.85
PO58332751,SKU7805936521,200899,2021-12-07,2021-12-25,2021-12-23,80,3.03,Sea,delivered,EXW,AUD,18.04,5.86
PO00167433,SKU0546697323,200769,2020-11-06,2020-11-27,2020-12-01,571,2.07,Air,delivered,CIF,EUR,52.9,79.75
PO84301826,SKU0546697323,200769,2020-12-04,2020-12-25,2020-12-22,786,2.01,Air,delivered,EXW,EUR,95.88,108.94
PO84215190,SKU0546697323,200769,2021-03-04,2021-03-25,2021-03-25,577,2.08,Air,delivered,FOB,EUR,105.43,58.65
PO85475732,SKU0546697323,200769,2021-06-03,2021-06-24,2021-06-25,470,2.14,Air,delivered,CIF,EUR,57.74,48.03
PO35191845,SKU0546697323,200769,2021-09-03,2021-09-24,2021-09-23,365,2.42,Air,delivered,EXW,EUR,85.32,49.5
PO65814499,SKU0546697323,200769,2021-12-04,2021-12-25,2021-12-22,192,2.24,Air,delivered,EXW,EUR,15.72,19.32
PO59052177,SKU0546697323,200769,2022-03-04,2022-03-25,2022-03-24,178,2.28,Air,delivered,DAP,EUR,21.72,10.52
PO79420996,SKU0546697323,200769,2022-06-03,2022-06-24,2022-06-21,80,2.46,Air,delivered,CIF,EUR,19.76,6.31
PO86139520,SKU3182306683,200271,2019-08-02,2019-08-16,2019-08-15,204,35.01,Sea,delivered,FOB,KRW,39.53,11.92
PO65496713,SKU3182306683,200271,2019-09-10,2019-09-24,2019-09-25,280,42.06,Sea,delivered,EXW,KRW,69.8,18.54
PO31750933,SKU3182306683,200271,2019-12-11,2019-12-25,2019-12-25,377,38.72,Sea,delivered,DAP,KRW,69.27,36.1
PO52960250,SKU3182306683,200271,2020-03-11,2020-03-25,2020-03-24,349,45.57,Sea,delivered,EXW,KRW,77.54,44.28
PO41692974,SKU3182306683,200271,2020-06-10,2020-06-24,2020-06-27,477,42.34,Sea,delivered,CIF,KRW,91.78,66.75
PO25727672,SKU3182306683,200271,2020-09-10,2020-09-24,2020-09-22,514,36.1,Sea,delivered,FOB,KRW,124.19,13.91
PO37284221,SKU3182306683,200271,2020-12-11,2020-12-25,2020-12-23,537,37.37,Sea,delivered,DAP,KRW,58.63,28.83
PO37458269,SKU3182306683,200271,2021-03-11,2021-03-25,2021-03-28,499,39.69,Sea,delivered,EXW,KRW,68.11,17.96
PO08433765,SKU3182306683,200271,2021-06-10,2021-06-24,2021-06-23,533,38.37,Sea,delivered,FOB,KRW,84.36,33.86
PO09182715,SKU3182306683,200271,2021-09-10,2021-09-24,2021-09-20,576,45.93,Sea,delivered,EXW,KRW,52.63,29.21
PO99517123,SKU3182306683,200271,2021-12-11,2021-12-25,2021-12-26,501,44.14,Sea,delivered,EXW,KRW,73.06,19.44
PO46633230,SKU3182306683,200271,2022-03-11,2022-03-25,2022-03-23,474,42.13,Sea,delivered,CIF,KRW,76.2,35.0
PO32070027,SKU3182306683,200271,2022-06-10,2022-06-24,2022-06-26,452,35.79,Sea,delivered,CIF,KRW,32.12,25.61
PO98558415,SKU3182306683,200271,2022-09-10,2022-09-24,2022-09-19,445,41.03,Sea,delivered,EXW,KRW,77.97,36.1
PO79869769,SKU0829864965,200601,2022-06-21,2022-07-12,2022-07-13,315,6.31,Sea,delivered,DAP,USD,27.59,8.88
PO84739233,SKU0829864965,200601,2022-06-21,2022-07-12,2022-07-13,790,5.82,Sea,delivered,CIF,USD,84.19,38.27
PO26519460,SKU0829864965,200601,2022-09-03,2022-09-24,2022-09-24,1317,5.66,Sea,delivered,CIF,USD,228.62,130.39
PO03645879,SKU2121149634,200112,2017-08-21,2017-09-11,2017-09-11,80,48.34,Sea,delivered,CIF,EUR,11.35,11.47
PO24456007,SKU2121149634,200112,2017-09-03,2017-09-24,2017-09-27,99,53.94,Sea,delivered,CIF,EUR,17.48,12.97
PO05913333,SKU2121149634,200112,2017-12-04,2017-12-25,2017-12-25,161,53.48,Sea,delivered,FOB,EUR,8.06,9.27
PO18648596,SKU2121149634,200112,2018-03-04,2018-03-25,2018-03-22,158,42.94,Sea,delivered,EXW,EUR,17.9,16.29
PO04556305,SKU2121149634,200112,2018-06-03,2018-06-24,2018-06-23,220,44.57,Sea,delivered,FOB,EUR,15.35,11.82
PO08494297,SKU2121149634,200112,2018-09-03,2018-09-24,2018-09-24,279,53.55,Sea,delivered,FOB,EUR,63.29,11.0
PO52930799,SKU2121149634,200112,2018-12-04,2018-12-25,2018-12-25,235,45.74,Sea,delivered,EXW,EUR,25.27,10.42
PO84152903,SKU2121149634,200112,2019-03-04,2019-03-25,2019-03-27,206,49.39,Sea,delivered,CIF,EUR,32.2,4.65
PO38043294,SKU2121149634,200112,2019-06-03,2019-06-24,2019-06-27,251,45.39,Sea,delivered,DAP,EUR,59.88,26.16
PO46294908,SKU2121149634,200112,2019-09-03,2019-09-24,2019-09-27,211,42.15,Sea,delivered,CIF,EUR,44.67,15.53
PO07787528,SKU2121149634,200112,2019-12-04,2019-12-25,2019-12-24,237,41.94,Sea,delivered,CIF,EUR,33.68,27.93
PO92015512,SKU2121149634,200112,2020-03-04,2020-03-25,2020-03-22,259,47.66,Sea,delivered,CIF,EUR,62.73,28.39
PO35341687,SKU2121149634,200112,2020-06-03,2020-06-24,2020-06-26,253,43.08,Sea,delivered,CIF,EUR,46.06,16.09
PO81710465,SKU2121149634,200112,2020-09-03,2020-09-24,2020-09-23,259,51.94,Sea,delivered,DAP,EUR,58.97,5.94
PO67634064,SKU2121149634,200112,2020-12-04,2020-12-25,2020-12-25,248,53.25,Sea,delivered,FOB,EUR,48.69,18.33
PO49296331,SKU2121149634,200112,2021-03-04,2021-03-25,2021-03-26,220,47.87,Sea,delivered,DAP,EUR,22.48,27.95
PO90173773,SKU2121149634,200112,2021-06-03,2021-06-24,2021-06-22,262,46.96,Sea,delivered,EXW,EUR,19.49,19.17
PO89928720,SKU2121149634,200112,2021-09-03,2021-09-24,2021-09-18,295,51.16,Sea,delivered,CIF,EUR,18.19,9.08
PO90323845,SKU2121149634,200112,2021-12-04,2021-12-25,2021-12-28,252,45.61,Sea,delivered,DAP,EUR,27.22,35.39
PO86895881,SKU2121149634,200112,2022-03-04,2022-03-25,2022-03-22,233,53.97,Sea,delivered,EXW,EUR,57.0,16.41
PO23453821,SKU2121149634,200112,2022-06-03,2022-06-24,2022-06-30,253,54.66,Sea,delivered,DAP,EUR,39.78,18.21
PO11855268,SKU2121149634,200112,2022-09-03,2022-09-24,2022-09-20,286,44.75,Sea,delivered,CIF,EUR,33.07,30.22
PO43279944,SKU7747584994,200899,2022-02-09,2022-02-27,2022-03-03,104,22.87,Sea,delivered,CIF,AUD,11.36,3.25
PO53754621,SKU7747584994,200899,2022-03-07,2022-03-25,2022-03-27,164,27.69,Sea,delivered,EXW,AUD,21.07,5.5
PO09441130,SKU7747584994,200899,2022-06-06,2022-06-24,2022-06-27,166,29.19,Sea,delivered,DAP,AUD,26.93,6.75
PO68484646,SKU7747584994,200899,2022-09-06,2022-09-24,2022-09-25,199,22.41,Sea,delivered,CIF,AUD,18.08,5.58
PO31861136,SKU9291875748,200782,2021-09-14,2021-10-05,2021-10-07,139,6.15,Air,delivered,EXW,EUR,30.14,6.28
PO13112902,SKU9291875748,200782,2021-09-03,2021-09-24,2021-09-21,619,7.34,Air,delivered,DAP,EUR,153.15,68.44
PO86904747,SKU9291875748,200782,2021-12-04,2021-12-25,2021-12-23,473,6.9,Air,delivered,DAP,EUR,39.36,37.42
PO41521428,SKU9291875748,200782,2022-03-04,2022-03-25,2022-03-26,588,6.47,Air,delivered,EXW,EUR,82.17,68.16
PO64531126,SKU9291875748,200782,2022-06-03,2022-06-24,2022-06-24,764,5.92,Air,delivered,DAP,EUR,145.44,50.0
PO91326103,SKU9291875748,200782,2022-09-03,2022-09-24,2022-09-30,857,7.03,Air,delivered,DAP,EUR,173.6,54.68
PO13366825,SKU3008428936,200384,2018-10-22,2018-11-12,2018-11-13,80,6.01,Sea,delivered,CIF,GBP,16.41,4.51
PO46088205,SKU3008428936,200384,2018-10-22,2018-11-12,2018-11-12,217,5.25,Sea,delivered,CIF,GBP,15.04,12.03
PO39105393,SKU3008428936,200384,2018-12-04,2018-12-25,2018-12-21,273,5.07,Sea,delivered,CIF,GBP,26.75,17.9
PO90863013,SKU3008428936,200384,2019-03-04,2019-03-25,2019-03-24,507,5.81,Sea,delivered,EXW,GBP,111.86,32.84
PO24821571,SKU3008428936,200384,2019-06-03,2019-06-24,2019-06-21,499,5.31,Sea,delivered,FOB,GBP,37.81,53.6
PO83250897,SKU3008428936,200384,2019-09-03,2019-09-24,2019-09-19,705,5.3,Sea,delivered,DAP,GBP,152.75,45.61
PO82212260,SKU3008428936,200384,2019-12-04,2019-12-25,2019-12-27,590,5.78,Sea,delivered,EXW,GBP,116.38,31.94
PO71035696,SKU3008428936,200384,2020-03-04,2020-03-25,2020-03-22,525,6.17,Sea,delivered,FOB,GBP,102.39,67.05
PO30852579,SKU3008428936,200384,2020-06-03,2020-06-24,2020-06-21,622,5.45,Sea,delivered,FOB,GBP,150.19,69.31
PO79264022,SKU3008428936,200384,2020-09-03,2020-09-24,2020-09-23,694,5.76,Sea,delivered,EXW,GBP,67.5,35.07
PO42448233,SKU3008428936,200384,2020-12-04,2020-12-25,2020-12-21,558,5.27,Sea,delivered,FOB,GBP,68.11,66.81
PO08510734,SKU3008428936,200384,2021-03-04,2021-03-25,2021-03-29,574,5.07,Sea,delivered,CIF,GBP,137.55,55.2
PO17206502,SKU3008428936,200384,2021-06-03,2021-06-24,2021-06-27,459,5.66,Sea,delivered,EXW,GBP,41.63,14.54
PO80126427,SKU3008428936,200384,2021-09-03,2021-09-24,2021-09-23,340,5.51,Sea,delivered,DAP,GBP,82.03,45.84
PO19689057,SKU3008428936,200384,2021-12-04,2021-12-25,2021-12-31,331,5.39,Sea,delivered,CIF,GBP,71.16,24.78
PO74950259,SKU3008428936,200384,2022-03-04,2022-03-25,2022-03-28,250,5.88,Sea,delivered,DAP,GBP,47.82,28.3
PO63348544,SKU3008428936,200384,2022-06-03,2022-06-24,2022-06-23,84,6.01,Sea,delivered,FOB,GBP,17.93,9.47
PO72357119,SKU3008428936,200384,2022-09-03,2022-09-24,2022-09-22,80,5.36,Sea,delivered,CIF,GBP,7.37,3.96
PO81186712,SKU8394486225,200009,2018-05-26,2018-06-05,2018-06-06,80,23.85,Air,delivered,DAP,JPY,5.63,5.52
PO66451546,SKU8394486225,200009,2018-06-14,2018-06-24,2018-06-20,185,25.78,Air,delivered,EXW,JPY,20.46,22.27
PO51560001,SKU8394486225,200009,2018-09-14,2018-09-24,2018-09-25,187,27.79,Air,delivered,FOB,JPY,16.72,5.25
PO48472261,SKU8394486225,200009,2018-12-15,2018-12-25,2018-12-22,140,26.19,Air,delivered,DAP,JPY,8.83,13.28
PO09778801,SKU8394486225,200009,2019-03-15,2019-03-25,2019-03-22,124,28.03,Air,delivered,FOB,JPY,19.28,10.8
PO99474485,SKU8394486225,200009,2019-06-14,2019-06-24,2019-06-24,80,29.57,Air,delivered,DAP,JPY,13.14,3.28
PO42310283,SKU9988997641,200271,2021-11-27,2021-12-11,2021-12-13,346,3.08,Sea,delivered,EXW,KRW,50.87,7.3
PO82224694,SKU9988997641,200271,2021-12-11,2021-12-25,2021-12-25,361,3.44,Sea,delivered,CIF,KRW,23.01,30.86
PO10679929,SKU9988997641,200271,2022-03-11,2022-03-25,2022-03-25,517,3.2,Sea,delivered,DAP,KRW,98.03,60.56
PO87427150,SKU9988997641,200271,2022-06-10,2022-06-24,2022-06-26,468,3.06,Sea,delivered,FOB,KRW,81.85,55.45
PO06161168,SKU9988997641,200271,2022-09-10,2022-09-24,2022-09-24,981,3.25,Sea,delivered,EXW,KRW,177.35,116.51
PO34767464,SKU3227361861,200160,2020-09-12,2020-10-03,2020-10-02,80,36.2,Sea,delivered,CIF,EUR,8.64,8.7
PO27834818,SKU3227361861,200160,2020-09-03,2020-09-24,2020-09-22,80,43.42,Sea,delivered,FOB,EUR,16.2,11.99
PO29902867,SKU3227361861,200160,2020-12-04,2020-12-25,2020-12-24,80,43.16,Sea,delivered,EXW,EUR,19.27,2.6
PO98886753,SKU3227361861,200160,2021-03-04,2021-03-25,2021-03-23,107,36.2,Sea,delivered,FOB,EUR,8.05,3.7
PO12393946,SKU3227361861,200160,2021-06-03,2021-06-24,2021-06-18,80,35.53,Sea,delivered,EXW,EUR,13.87,7.35
PO60464277,SKU3227361861,200160,2021-09-03,2021-09-24,2021-09-26,82,37.77,Sea,delivered,CIF,EUR,9.25,8.62
PO54678323,SKU3227361861,200160,2021-12-04,2021-12-25,2021-12-28,80,43.63,Sea,delivered,CIF,EUR,15.15,7.0
PO76202962,SKU3227361861,200160,2022-03-04,2022-03-25,2022-03-23,95,44.27,Sea,delivered,FOB,EUR,7.31,7.3
PO82438344,SKU3227361861,200160,2022-06-03,2022-06-24,2022-06-26,95,39.98,Sea,delivered,EXW,EUR,6.69,3.9
PO40757454,SKU3227361861,200160,2022-09-03,2022-09-24,2022-09-29,91,36.92,Sea,delivered,DAP,EUR,21.58,9.83
PO91813596,SKU3306844945,200485,2017-04-25,2017-05-16,2017-05-14,80,6.19,Sea,delivered,CIF,SEK,19.38,6.04
PO98520168,SKU3306844945,200485,2017-04-25,2017-05-16,2017-05-18,673,6.52,Sea,delivered,DAP,SEK,141.92,66.04
PO39995796,SKU3306844945,200485,2017-06-03,2017-06-24,2017-06-21,782,6.08,Sea,delivered,DAP,SEK,147.12,68.81
PO41900174,SKU3306844945,200485,2017-09-03,2017-09-24,2017-09-19,1130,6.85,Sea,delivered,FOB,SEK,251.24,99.15
PO33765965,SKU3306844945,200485,2017-12-04,2017-12-25,2017-12-23,1054,5.76,Sea,delivered,FOB,SEK,77.43,28.47
PO85036286,SKU3306844945,200485,2018-03-04,2018-03-25,2018-03-24,1256,5.98,Sea,delivered,FOB,SEK,151.08,43.1
PO75574015,SKU3306844945,200485,2018-06-03,2018-06-24,2018-06-22,1315,7.0,Sea,delivered,EXW,SEK,243.47,64.44
PO06081559,SKU3306844945,200485,2018-09-03,2018-09-24,2018-09-23,1146,6.13,Sea,delivered,CIF,SEK,163.0,112.96
PO18091051,SKU3306844945,200485,2018-12-04,2018-12-25,2018-12-25,1257,5.61,Sea,delivered,CIF,SEK,308.0,96.04
PO51832707,SKU3306844945,200485,2019-03-04,2019-03-25,2019-03-25,1106,5.6,Sea,delivered,DAP,SEK,138.15,164.45
PO10914652,SKU3306844945,200485,2019-06-03,2019-06-24,2019-06-25,1093,7.14,Sea,delivered,FOB,SEK,64.73,96.97
PO10178472,SKU3306844945,200485,2019-09-03,2019-09-24,2019-09-25,1110,6.66,Sea,delivered,EXW,SEK,184.55,45.55
PO05551933,SKU3306844945,200485,2019-12-04,2019-12-25,2019-12-20,1059,5.98,Sea,delivered,CIF,SEK,80.21,139.24
PO01484632,SKU3306844945,200485,2020-03-04,2020-03-25,2020-03-26,772,6.77,Sea,delivered,EXW,SEK,128.81,77.54
PO86636773,SKU3306844945,200485,2020-06-03,2020-06-24,2020-06-22,763,6.14,Sea,delivered,FOB,SEK,105.18,66.25
PO75894172,SKU3306844945,200485,2020-09-03,2020-09-24,2020-09-24,577,5.57,Sea,delivered,FOB,SEK,99.48,64.84
PO47305300,SKU3306844945,200485,2020-12-04,2020-12-25,2020-12-31,267,6.06,Sea,delivered,CIF,SEK,54.28,20.39
PO43414200,SKU3306844945,200485,2021-03-04,2021-03-25,2021-03-27,136,6.71,Sea,delivered,DAP,SEK,18.07,17.67
PO80021942,SKU3306844945,200485,2021-06-03,2021-06-24,2021-06-26,154,6.82,Sea,delivered,DAP,SEK,22.8,22.99
PO11232595,SKU3306844945,200485,2021-09-03,2021-09-24,2021-09-20,153,6.44,Sea,delivered,FOB,SEK,21.06,13.79
PO70769103,SKU3306844945,200485,2021-12-04,2021-12-25,2021-12-24,200,6.6,Sea,delivered,FOB,SEK,17.81,20.7
PO59330943,SKU3306844945,200485,2022-03-04,2022-03-25,2022-03-30,171,5.73,Sea,delivered,DAP,SEK,14.49,5.35
PO15975529,SKU3306844945,200485,2022-06-03,2022-06-24,2022-06-20,80,6.37,Sea,delivered,FOB,SEK,9.0,6.68
PO86675793,SKU1210580490,200889,2017-03-17,2017-04-07,2017-04-02,83,29.4,Air,delivered,CIF,USD,6.83,12.12
PO88953453,SKU1210580490,200889,2017-03-04,2017-03-25,2017-03-22,224,25.73,Air,delivered,CIF,USD,28.46,29.05
PO75902694,SKU1210580490,200889,2017-06-03,2017-06-24,2017-06-29,327,26.61,Air,delivered,EXW,USD,67.94,25.22
PO86320575,SKU1210580490,200889,2017-09-03,2017-09-24,2017-09-17,468,27.32,Air,delivered,DAP,USD,98.2,15.74
